match_id,season,team,player,runs,balls_faced,fours,sixes,strike_rate,wickets,balls_bowled,runs_conceded,overs_display,overs_math,economy
1473453,18,mi,MJ Santner,2,2,0,0,100.0,0,24,46,4.0,4.0,11.5
1473453,18,mi,RA Bawa,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473453,18,mi,DL Chahar,0,0,0,0,0.0,0,12,23,2.0,2.0,11.5
1473453,18,mi,TA Boult,0,0,0,0,0.0,1,18,28,3.0,3.0,9.33
1473453,18,mi,Ashwani Kumar,0,0,0,0,0.0,1,18,39,3.0,3.0,13.0
1473454,18,dc,Mukesh Kumar,0,0,0,0,0.0,1,24,36,4.0,4.0,9.0
1473454,18,dc,J Fraser-McGurk,0,5,0,0,0.0,0,0,0,0.0,0.0,0.0
1473454,18,dc,KL Rahul,77,51,6,3,150.98,0,0,0,0.0,0.0,0.0
1473454,18,dc,Abishek Porel,33,20,4,1,165.0,0,0,0,0.0,0.0,0.0
1473454,18,dc,AR Patel,21,14,2,1,150.0,0,6,5,1.0,1.0,5.0
1473454,18,dc,Sameer Rizvi,20,15,1,1,133.33,0,0,0,0.0,0.0,0.0
1473454,18,dc,T Stubbs,24,12,2,1,200.0,0,0,0,0.0,0.0,0.0
1473454,18,dc,Ashutosh Sharma,1,1,0,0,100.0,0,0,0,0.0,0.0,0.0
1473454,18,dc,V Nigam,1,2,0,0,50.0,2,24,27,4.0,4.0,6.75
1473454,18,dc,MA Starc,0,0,0,0,0.0,1,25,27,4.1,4.17,6.47
1473454,18,dc,Kuldeep Yadav,0,0,0,0,0.0,1,24,30,4.0,4.0,7.5
1473454,18,dc,MM Sharma,0,0,0,0,0.0,0,19,27,3.1,3.17,8.52
1473454,18,csk,M Pathirana,0,0,0,0,0.0,1,24,31,4.0,4.0,7.75
1473454,18,csk,R Ravindra,3,5,0,0,60.0,0,0,0,0.0,0.0,0.0
1473454,18,csk,DP Conway,13,14,1,0,92.86,0,0,0,0.0,0.0,0.0
1473454,18,csk,RD Gaikwad,5,4,1,0,125.0,0,0,0,0.0,0.0,0.0
1473454,18,csk,V Shankar,69,53,5,1,130.19,0,0,0,0.0,0.0,0.0
1473454,18,csk,S Dube,18,15,1,1,120.0,0,0,0,0.0,0.0,0.0
1473454,18,csk,RA Jadeja,2,3,0,0,66.67,1,12,19,2.0,2.0,9.5
1473454,18,csk,MS Dhoni,30,26,1,1,115.38,0,0,0,0.0,0.0,0.0
1473454,18,csk,R Ashwin,0,0,0,0,0.0,0,18,21,3.0,3.0,7.0
1473454,18,csk,Noor Ahmad,0,0,0,0,0.0,1,18,36,3.0,3.0,12.0
1473454,18,csk,Mukesh Choudhary,0,0,0,0,0.0,0,24,50,4.0,4.0,12.5
1473454,18,csk,KK Ahmed,0,0,0,0,0.0,2,24,25,4.0,4.0,6.25
1473455,18,rr,K Kartikeya,0,0,0,0,0.0,1,12,21,2.0,2.0,10.5
1473455,18,rr,YBK Jaiswal,67,45,3,5,148.89,0,0,0,0.0,0.0,0.0
1473455,18,rr,SV Samson,38,26,6,0,146.15,0,0,0,0.0,0.0,0.0
1473455,18,rr,R Parag,43,25,3,3,172.0,0,0,0,0.0,0.0,0.0
1473455,18,rr,N Rana,12,7,2,0,171.43,0,0,0,0.0,0.0,0.0
1473455,18,rr,SO Hetmyer,20,12,2,1,166.67,0,0,0,0.0,0.0,0.0
1473455,18,rr,Dhruv Jurel,13,5,1,1,260.0,0,0,0,0.0,0.0,0.0
1473455,18,rr,PWH de Silva,0,0,0,0,0.0,1,24,36,4.0,4.0,9.0
1473455,18,rr,JC Archer,0,0,0,0,0.0,3,24,25,4.0,4.0,6.25
1473455,18,rr,M Theekshana,0,0,0,0,0.0,2,24,26,4.0,4.0,6.5
1473455,18,rr,Yudhvir Singh,0,0,0,0,0.0,0,12,20,2.0,2.0,10.0
1473455,18,rr,Sandeep Sharma,0,0,0,0,0.0,2,24,21,4.0,4.0,5.25
1473455,18,pk,YS Chahal,0,0,0,0,0.0,0,18,32,3.0,3.0,10.67
1473455,18,pk,Priyansh Arya,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0
1473455,18,pk,P Simran Singh,17,16,2,0,106.25,0,0,0,0.0,0.0,0.0
1473455,18,pk,SS Iyer,10,5,2,0,200.0,0,0,0,0.0,0.0,0.0
1473455,18,pk,MP Stoinis,1,7,0,0,14.29,0,24,48,4.0,4.0,12.0
1473455,18,pk,N Wadhera,62,41,4,3,151.22,0,0,0,0.0,0.0,0.0
1473455,18,pk,GJ Maxwell,30,21,3,1,142.86,0,6,6,1.0,1.0,6.0
1473455,18,pk,Shashank Singh,10,13,0,0,76.92,0,0,0,0.0,0.0,0.0
1473455,18,pk,Suryansh Shedge,2,4,0,0,50.0,0,0,0,0.0,0.0,0.0
1473455,18,pk,M Jansen,3,6,0,0,50.0,1,24,45,4.0,4.0,11.25
1473455,18,pk,Arshdeep Singh,1,5,0,0,20.0,1,24,35,4.0,4.0,8.75
1473455,18,pk,LH Ferguson,4,1,1,0,400.0,2,24,37,4.0,4.0,9.25
1473456,18,lsg,AK Markram,47,28,4,2,167.86,0,0,0,0.0,0.0,0.0
1473456,18,lsg,MR Marsh,81,48,6,5,168.75,0,0,0,0.0,0.0,0.0
1473456,18,lsg,N Pooran,87,36,7,8,241.67,0,0,0,0.0,0.0,0.0
1473456,18,lsg,Abdul Samad,6,4,1,0,150.0,0,0,0,0.0,0.0,0.0
1473456,18,lsg,DA Miller,4,4,0,0,100.0,0,0,0,0.0,0.0,0.0
1473456,18,lsg,RR Pant,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473456,18,lsg,A Badoni,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473456,18,lsg,SN Thakur,0,0,0,0,0.0,2,24,52,4.0,4.0,13.0
1473456,18,lsg,Akash Deep,0,0,0,0,0.0,2,24,55,4.0,4.0,13.75
1473456,18,lsg,Avesh Khan,0,0,0,0,0.0,1,24,45,4.0,4.0,11.25
1473456,18,lsg,DS Rathi,0,0,0,0,0.0,1,24,33,4.0,4.0,8.25
1473456,18,lsg,Ravi Bishnoi,0,0,0,0,0.0,1,24,47,4.0,4.0,11.75
1473456,18,kkr,CV Varun,0,0,0,0,0.0,0,24,31,4.0,4.0,7.75
1473456,18,kkr,Q de Kock,15,9,0,2,166.67,0,0,0,0.0,0.0,0.0
1473456,18,kkr,SP Narine,30,13,4,2,230.77,0,18,38,3.0,3.0,12.67
1473456,18,kkr,AM Rahane,61,35,8,2,174.29,0,0,0,0.0,0.0,0.0
1473456,18,kkr,VR Iyer,45,29,6,1,155.17,0,0,0,0.0,0.0,0.0
1473456,18,kkr,Ramandeep Singh,1,2,0,0,50.0,0,0,0,0.0,0.0,0.0
1473456,18,kkr,A Raghuvanshi,5,4,1,0,125.0,0,0,0,0.0,0.0,0.0
1473456,18,kkr,AD Russell,7,4,0,1,175.0,1,12,32,2.0,2.0,16.0
1473456,18,kkr,RK Singh,38,15,6,2,253.33,0,0,0,0.0,0.0,0.0
1473456,18,kkr,Harshit Rana,10,9,2,0,111.11,2,24,51,4.0,4.0,12.75
1473456,18,kkr,VG Arora,0,0,0,0,0.0,0,24,35,4.0,4.0,8.75
1473456,18,kkr,SH Johnson,0,0,0,0,0.0,0,18,46,3.0,3.0,15.33
1473457,18,srh,Abhishek Sharma,18,16,4,0,112.5,0,6,18,1.0,1.0,18.0
1473457,18,srh,TM Head,8,5,2,0,160.0,0,0,0,0.0,0.0,0.0
1473457,18,srh,Ishan Kishan,17,14,2,0,121.43,0,0,0,0.0,0.0,0.0
1473457,18,srh,Nithish Kumar Reddy,31,34,3,0,91.18,0,0,0,0.0,0.0,0.0
1473457,18,srh,H Klaasen,27,19,2,1,142.11,0,0,0,0.0,0.0,0.0
1473457,18,srh,Aniket Verma,18,14,2,0,128.57,0,0,0,0.0,0.0,0.0
1473457,18,srh,PHKD Mendis,1,5,0,0,20.0,0,6,12,1.0,1.0,12.0
1473457,18,srh,PJ Cummins,22,9,3,1,244.44,1,22,26,3.4,3.67,7.08
1473457,18,srh,Simarjeet Singh,0,2,0,0,0.0,0,6,20,1.0,1.0,20.0
1473457,18,srh,Mohammed Shami,6,2,1,0,300.0,2,24,28,4.0,4.0,7.0
1473457,18,srh,Zeeshan Ansari,0,0,0,0,0.0,0,24,33,4.0,4.0,8.25
1473457,18,srh,JD Unadkat,0,0,0,0,0.0,0,12,16,2.0,2.0,8.0
1473457,18,gt,I Sharma,0,0,0,0,0.0,0,24,53,4.0,4.0,13.25
1473457,18,gt,B Sai Sudharsan,5,9,0,0,55.56,0,0,0,0.0,0.0,0.0
1473457,18,gt,Shubman Gill,61,43,9,0,141.86,0,0,0,0.0,0.0,0.0
1473457,18,gt,JC Buttler,0,3,0,0,0.0,0,0,0,0.0,0.0,0.0
1473457,18,gt,Washington Sundar,49,29,5,2,168.97,0,0,0,0.0,0.0,0.0
1473457,18,gt,SE Rutherford,35,16,6,1,218.75,0,0,0,0.0,0.0,0.0
1473457,18,gt,R Tewatia,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473457,18,gt,M Shahrukh Khan,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473457,18,gt,Rashid Khan,0,0,0,0,0.0,0,24,31,4.0,4.0,7.75
1473457,18,gt,R Sai Kishore,0,0,0,0,0.0,2,24,24,4.0,4.0,6.0
1473457,18,gt,Mohammed Siraj,0,0,0,0,0.0,4,24,17,4.0,4.0,4.25
1473457,18,gt,M Prasidh Krishna,0,0,0,0,0.0,2,24,25,4.0,4.0,6.25
1473458,18,rcb,PD Salt,4,2,1,0,200.0,0,0,0,0.0,0.0,0.0
1473458,18,rcb,V Kohli,67,42,8,2,159.52,0,0,0,0.0,0.0,0.0
1473458,18,rcb,D Padikkal,37,22,2,3,168.18,0,0,0,0.0,0.0,0.0
1473458,18,rcb,RM Patidar,64,32,5,4,200.0,0,0,0,0.0,0.0,0.0
1473458,18,rcb,LS Livingstone,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0
1473458,18,rcb,JM Sharma,40,19,2,4,210.53,0,0,0,0.0,0.0,0.0
1473458,18,rcb,TH David,1,1,0,0,100.0,0,0,0,0.0,0.0,0.0
1473458,18,rcb,KH Pandya,0,0,0,0,0.0,4,24,45,4.0,4.0,11.25
1473458,18,rcb,B Kumar,0,0,0,0,0.0,1,24,48,4.0,4.0,12.0
1473458,18,rcb,JR Hazlewood,0,0,0,0,0.0,2,24,37,4.0,4.0,9.25
1473458,18,rcb,Yash Dayal,0,0,0,0,0.0,2,24,46,4.0,4.0,11.5
1473458,18,rcb,Suyash Sharma,0,0,0,0,0.0,0,24,32,4.0,4.0,8.0
1473458,18,mi,V Puthur,0,0,0,0,0.0,1,6,10,1.0,1.0,10.0
1473458,18,mi,RG Sharma,17,9,2,1,188.89,0,0,0,0.0,0.0,0.0
1473458,18,mi,RD Rickelton,17,10,4,0,170.0,0,0,0,0.0,0.0,0.0
1473458,18,mi,WG Jacks,22,18,2,1,122.22,0,6,10,1.0,1.0,10.0
1473458,18,mi,SA Yadav,28,26,5,0,107.69,0,0,0,0.0,0.0,0.0
1473458,18,mi,Tilak Varma,56,29,4,4,193.1,0,0,0,0.0,0.0,0.0
1473458,18,mi,HH Pandya,42,15,3,4,280.0,2,24,45,4.0,4.0,11.25
1473458,18,mi,Naman Dhir,11,6,1,1,183.33,0,0,0,0.0,0.0,0.0
1473458,18,mi,MJ Santner,8,4,0,1,200.0,0,24,40,4.0,4.0,10.0
1473458,18,mi,DL Chahar,0,1,0,0,0.0,0,12,29,2.0,2.0,14.5
1473458,18,mi,TA Boult,1,1,0,0,100.0,2,24,57,4.0,4.0,14.25
1473458,18,mi,JJ Bumrah,0,1,0,0,0.0,0,24,29,4.0,4.0,7.25
1473459,18,pk,Priyansh Arya,103,41,7,9,251.22,0,0,0,0.0,0.0,0.0
1473459,18,pk,P Simran Singh,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0
1473459,18,pk,SS Iyer,9,7,0,1,128.57,0,0,0,0.0,0.0,0.0
1473459,18,pk,MP Stoinis,4,7,0,0,57.14,0,6,10,1.0,1.0,10.0
1473459,18,pk,N Wadhera,9,6,0,1,150.0,0,0,0,0.0,0.0,0.0
1473459,18,pk,GJ Maxwell,1,2,0,0,50.0,1,12,11,2.0,2.0,5.5
1473459,18,pk,Shashank Singh,52,36,2,3,144.44,0,0,0,0.0,0.0,0.0
1473459,18,pk,M Jansen,34,19,2,2,178.95,0,25,48,4.1,4.17,11.51
1473459,18,pk,YS Chahal,0,0,0,0,0.0,0,6,9,1.0,1.0,9.0
1473459,18,pk,Arshdeep Singh,0,0,0,0,0.0,0,24,39,4.0,4.0,9.75
1473459,18,pk,LH Ferguson,0,0,0,0,0.0,3,24,40,4.0,4.0,10.0
1473459,18,pk,Yash Thakur,0,0,0,0,0.0,1,24,39,4.0,4.0,9.75
1473459,18,csk,M Pathirana,0,0,0,0,0.0,0,24,52,4.0,4.0,13.0
1473459,18,csk,R Ravindra,36,22,6,0,163.64,0,0,0,0.0,0.0,0.0
1473459,18,csk,DP Conway,69,49,6,2,140.82,0,0,0,0.0,0.0,0.0
1473459,18,csk,RD Gaikwad,1,3,0,0,33.33,0,0,0,0.0,0.0,0.0
1473459,18,csk,S Dube,42,27,3,2,155.56,0,0,0,0.0,0.0,0.0
1473459,18,csk,MS Dhoni,27,12,1,3,225.0,0,0,0,0.0,0.0,0.0
1473459,18,csk,RA Jadeja,9,5,0,1,180.0,0,19,18,3.1,3.17,5.68
1473459,18,csk,V Shankar,2,2,0,0,100.0,0,0,0,0.0,0.0,0.0
1473459,18,csk,R Ashwin,0,0,0,0,0.0,2,24,48,4.0,4.0,12.0
1473459,18,csk,Noor Ahmad,0,0,0,0,0.0,1,18,32,3.0,3.0,10.67
1473459,18,csk,Mukesh Choudhary,0,0,0,0,0.0,1,12,21,2.0,2.0,10.5
1473459,18,csk,KK Ahmed,0,0,0,0,0.0,2,25,45,4.1,4.17,10.79
1473460,18,gt,K Khejroliya,0,0,0,0,0.0,1,18,29,3.0,3.0,9.67
1473460,18,gt,B Sai Sudharsan,82,53,8,3,154.72,0,0,0,0.0,0.0,0.0
1473460,18,gt,Shubman Gill,2,3,0,0,66.67,0,0,0,0.0,0.0,0.0
1473460,18,gt,JC Buttler,36,25,5,0,144.0,0,0,0,0.0,0.0,0.0
1473460,18,gt,M Shahrukh Khan,36,20,4,2,180.0,0,0,0,0.0,0.0,0.0
1473460,18,gt,SE Rutherford,7,3,0,1,233.33,0,0,0,0.0,0.0,0.0
1473460,18,gt,R Tewatia,24,12,2,2,200.0,0,0,0,0.0,0.0,0.0
1473460,18,gt,Rashid Khan,12,4,1,1,300.0,2,24,37,4.0,4.0,9.25
1473460,18,gt,Arshad Khan,0,0,0,0,0.0,1,12,19,2.0,2.0,9.5
1473460,18,gt,R Sai Kishore,0,0,0,0,0.0,2,14,20,2.2,2.33,8.58
1473460,18,gt,Mohammed Siraj,0,0,0,0,0.0,1,24,30,4.0,4.0,7.5
1473460,18,gt,M Prasidh Krishna,0,0,0,0,0.0,3,24,24,4.0,4.0,6.0
1473460,18,rr,Fazalhaq Farooqi,0,0,0,0,0.0,0,24,38,4.0,4.0,9.5
1473460,18,rr,YBK Jaiswal,6,7,1,0,85.71,0,0,0,0.0,0.0,0.0
1473460,18,rr,SV Samson,41,28,4,2,146.43,0,0,0,0.0,0.0,0.0
1473460,18,rr,N Rana,1,3,0,0,33.33,0,0,0,0.0,0.0,0.0
1473460,18,rr,R Parag,26,14,1,3,185.71,0,0,0,0.0,0.0,0.0
1473460,18,rr,Dhruv Jurel,5,4,1,0,125.0,0,0,0,0.0,0.0,0.0
1473460,18,rr,SO Hetmyer,52,32,4,3,162.5,0,0,0,0.0,0.0,0.0
1473460,18,rr,SB Dubey,1,3,0,0,33.33,0,0,0,0.0,0.0,0.0
1473460,18,rr,JC Archer,4,4,0,0,100.0,1,24,30,4.0,4.0,7.5
1473460,18,rr,M Theekshana,5,13,0,0,38.46,2,24,54,4.0,4.0,13.5
1473460,18,rr,TU Deshpande,3,3,0,0,100.0,2,24,53,4.0,4.0,13.25
1473460,18,rr,Sandeep Sharma,6,5,0,0,120.0,1,24,41,4.0,4.0,10.25
1473461,18,rcb,PD Salt,37,16,4,3,231.25,0,0,0,0.0,0.0,0.0
1473461,18,rcb,V Kohli,22,14,1,2,157.14,0,0,0,0.0,0.0,0.0
1473461,18,rcb,D Padikkal,1,8,0,0,12.5,0,0,0,0.0,0.0,0.0
1473461,18,rcb,RM Patidar,25,23,1,1,108.7,0,0,0,0.0,0.0,0.0
1473461,18,rcb,LS Livingstone,4,6,0,0,66.67,0,6,14,1.0,1.0,14.0
1473461,18,rcb,JM Sharma,3,11,0,0,27.27,0,0,0,0.0,0.0,0.0
1473461,18,rcb,KH Pandya,18,18,1,0,100.0,0,12,19,2.0,2.0,9.5
1473461,18,rcb,TH David,37,20,2,4,185.0,0,0,0,0.0,0.0,0.0
1473461,18,rcb,B Kumar,1,4,0,0,25.0,2,24,26,4.0,4.0,6.5
1473461,18,rcb,JR Hazlewood,0,0,0,0,0.0,0,18,40,3.0,3.0,13.33
1473461,18,rcb,Yash Dayal,0,0,0,0,0.0,1,23,45,3.5,3.83,11.75
1473461,18,rcb,Suyash Sharma,0,0,0,0,0.0,1,24,25,4.0,4.0,6.25
1473461,18,dc,F du Plessis,2,7,0,0,28.57,0,0,0,0.0,0.0,0.0
1473461,18,dc,J Fraser-McGurk,7,6,1,0,116.67,0,0,0,0.0,0.0,0.0
1473461,18,dc,Abishek Porel,7,7,1,0,100.0,0,0,0,0.0,0.0,0.0
1473461,18,dc,KL Rahul,93,53,7,6,175.47,0,0,0,0.0,0.0,0.0
1473461,18,dc,AR Patel,15,11,2,0,136.36,0,24,52,4.0,4.0,13.0
1473461,18,dc,T Stubbs,38,23,4,1,165.22,0,0,0,0.0,0.0,0.0
1473461,18,dc,Ashutosh Sharma,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473461,18,dc,V Nigam,0,0,0,0,0.0,2,24,18,4.0,4.0,4.5
1473461,18,dc,MA Starc,0,0,0,0,0.0,0,19,35,3.1,3.17,11.04
1473461,18,dc,Kuldeep Yadav,0,0,0,0,0.0,2,24,17,4.0,4.0,4.25
1473461,18,dc,MM Sharma,0,0,0,0,0.0,1,12,10,2.0,2.0,5.0
1473461,18,dc,Mukesh Kumar,0,0,0,0,0.0,1,18,26,3.0,3.0,8.67
1473462,18,csk,R Ravindra,4,9,0,0,44.44,0,0,0,0.0,0.0,0.0
1473462,18,csk,DP Conway,12,11,2,0,109.09,0,0,0,0.0,0.0,0.0
1473462,18,csk,RA Tripathi,16,22,1,0,72.73,0,0,0,0.0,0.0,0.0
1473462,18,csk,V Shankar,29,21,2,1,138.1,0,0,0,0.0,0.0,0.0
1473462,18,csk,S Dube,31,29,3,0,106.9,0,0,0,0.0,0.0,0.0
1473462,18,csk,R Ashwin,1,7,0,0,14.29,0,18,30,3.0,3.0,10.0
1473462,18,csk,RA Jadeja,0,2,0,0,0.0,0,2,9,0.2,0.33,27.27
1473462,18,csk,DJ Hooda,0,4,0,0,0.0,0,0,0,0.0,0.0,0.0
1473462,18,csk,MS Dhoni,1,4,0,0,25.0,0,0,0,0.0,0.0,0.0
1473462,18,csk,Noor Ahmad,1,8,0,0,12.5,1,12,8,2.0,2.0,4.0
1473462,18,csk,A Kamboj,3,3,0,0,100.0,1,13,19,2.1,2.17,8.76
1473462,18,csk,KK Ahmed,0,0,0,0,0.0,0,18,40,3.0,3.0,13.33
1473462,18,kkr,Q de Kock,23,15,0,3,153.33,0,0,0,0.0,0.0,0.0
1473462,18,kkr,SP Narine,44,18,2,5,244.44,3,24,13,4.0,4.0,3.25
1473462,18,kkr,AM Rahane,20,17,1,1,117.65,0,0,0,0.0,0.0,0.0
1473462,18,kkr,RK Singh,15,11,1,1,136.36,0,0,0,0.0,0.0,0.0
1473462,18,kkr,VR Iyer,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473462,18,kkr,AD Russell,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473462,18,kkr,Ramandeep Singh,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473462,18,kkr,VG Arora,0,0,0,0,0.0,1,24,31,4.0,4.0,7.75
1473462,18,kkr,MM Ali,0,0,0,0,0.0,1,24,20,4.0,4.0,5.0
1473462,18,kkr,Harshit Rana,0,0,0,0,0.0,2,24,16,4.0,4.0,4.0
1473462,18,kkr,CV Varun,0,0,0,0,0.0,2,24,22,4.0,4.0,5.5
1473463,18,gt,M Prasidh Krishna,0,0,0,0,0.0,2,24,26,4.0,4.0,6.5
1473463,18,gt,B Sai Sudharsan,56,37,7,1,151.35,0,0,0,0.0,0.0,0.0
1473463,18,gt,Shubman Gill,60,38,6,1,157.89,0,0,0,0.0,0.0,0.0
1473463,18,gt,JC Buttler,16,14,2,0,114.29,0,0,0,0.0,0.0,0.0
1473463,18,gt,Washington Sundar,2,3,0,0,66.67,1,24,28,4.0,4.0,7.0
1473463,18,gt,SE Rutherford,22,19,3,0,115.79,0,0,0,0.0,0.0,0.0
1473463,18,gt,M Shahrukh Khan,11,6,0,1,183.33,0,0,0,0.0,0.0,0.0
1473463,18,gt,R Tewatia,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0
1473463,18,gt,Rashid Khan,4,2,0,0,200.0,1,24,35,4.0,4.0,8.75
1473463,18,gt,Arshad Khan,0,0,0,0,0.0,0,12,11,2.0,2.0,5.5
1473463,18,gt,R Sai Kishore,0,0,0,0,0.0,0,9,35,1.3,1.5,23.33
1473463,18,gt,Mohammed Siraj,0,0,0,0,0.0,0,24,50,4.0,4.0,12.5
1473463,18,lsg,DS Rathi,0,0,0,0,0.0,1,24,30,4.0,4.0,7.5
1473463,18,lsg,AK Markram,58,31,9,1,187.1,0,6,15,1.0,1.0,15.0
1473463,18,lsg,RR Pant,21,18,4,0,116.67,0,0,0,0.0,0.0,0.0
1473463,18,lsg,N Pooran,61,34,1,7,179.41,0,0,0,0.0,0.0,0.0
1473463,18,lsg,A Badoni,28,20,2,1,140.0,0,0,0,0.0,0.0,0.0
1473463,18,lsg,DA Miller,7,11,0,0,63.64,0,0,0,0.0,0.0,0.0
1473463,18,lsg,Abdul Samad,2,3,0,0,66.67,0,0,0,0.0,0.0,0.0
1473463,18,lsg,Himmat Singh,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473463,18,lsg,SN Thakur,0,0,0,0,0.0,2,24,34,4.0,4.0,8.5
1473463,18,lsg,Akash Deep,0,0,0,0,0.0,0,18,33,3.0,3.0,11.0
1473463,18,lsg,Avesh Khan,0,0,0,0,0.0,1,24,32,4.0,4.0,8.0
1473463,18,lsg,Ravi Bishnoi,0,0,0,0,0.0,2,24,36,4.0,4.0,9.0
1473464,18,pk,Yash Thakur,0,0,0,0,0.0,0,16,40,2.4,2.67,14.98
1473464,18,pk,Priyansh Arya,36,13,2,4,276.92,0,0,0,0.0,0.0,0.0
1473464,18,pk,P Simran Singh,42,23,7,1,182.61,0,0,0,0.0,0.0,0.0
1473464,18,pk,SS Iyer,82,36,6,6,227.78,0,0,0,0.0,0.0,0.0
1473464,18,pk,N Wadhera,27,22,2,1,122.73,0,0,0,0.0,0.0,0.0
1473464,18,pk,Shashank Singh,2,3,0,0,66.67,0,12,27,2.0,2.0,13.5
1473464,18,pk,GJ Maxwell,3,7,0,0,42.86,0,18,40,3.0,3.0,13.33
1473464,18,pk,MP Stoinis,34,11,1,4,309.09,0,4,6,0.4,0.67,8.96
1473464,18,pk,M Jansen,5,5,0,0,100.0,0,12,39,2.0,2.0,19.5
1473464,18,pk,YS Chahal,0,0,0,0,0.0,1,24,56,4.0,4.0,14.0
1473464,18,pk,Arshdeep Singh,0,0,0,0,0.0,1,24,37,4.0,4.0,9.25
1473464,18,pk,LH Ferguson,0,0,0,0,0.0,0,2,1,0.2,0.33,3.03
1473464,18,srh,E Malinga,0,0,0,0,0.0,2,24,45,4.0,4.0,11.25
1473464,18,srh,TM Head,66,37,9,3,178.38,0,0,0,0.0,0.0,0.0
1473464,18,srh,Abhishek Sharma,141,54,14,10,261.11,0,0,0,0.0,0.0,0.0
1473464,18,srh,H Klaasen,21,14,2,1,150.0,0,0,0,0.0,0.0,0.0
1473464,18,srh,Ishan Kishan,9,6,1,0,150.0,0,0,0,0.0,0.0,0.0
1473464,18,srh,Nithish Kumar Reddy,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473464,18,srh,Aniket Verma,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473464,18,srh,PJ Cummins,0,0,0,0,0.0,0,24,40,4.0,4.0,10.0
1473464,18,srh,HV Patel,0,0,0,0,0.0,4,24,42,4.0,4.0,10.5
1473464,18,srh,Mohammed Shami,0,0,0,0,0.0,0,24,75,4.0,4.0,18.75
1473464,18,srh,Zeeshan Ansari,0,0,0,0,0.0,0,24,41,4.0,4.0,10.25
1473464,18,srh,A Manohar,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473465,18,rr,K Kartikeya,0,0,0,0,0.0,1,18,25,3.0,3.0,8.33
1473465,18,rr,YBK Jaiswal,75,47,10,2,159.57,0,0,0,0.0,0.0,0.0
1473465,18,rr,SV Samson,15,19,1,0,78.95,0,0,0,0.0,0.0,0.0
1473465,18,rr,R Parag,30,22,3,1,136.36,0,6,10,1.0,1.0,10.0
1473465,18,rr,Dhruv Jurel,35,23,2,2,152.17,0,0,0,0.0,0.0,0.0
1473465,18,rr,SO Hetmyer,9,8,1,0,112.5,0,0,0,0.0,0.0,0.0
1473465,18,rr,N Rana,4,1,1,0,400.0,0,0,0,0.0,0.0,0.0
1473465,18,rr,PWH de Silva,0,0,0,0,0.0,0,18,33,3.0,3.0,11.0
1473465,18,rr,JC Archer,0,0,0,0,0.0,0,25,36,4.1,4.17,8.63
1473465,18,rr,M Theekshana,0,0,0,0,0.0,0,12,21,2.0,2.0,10.5
1473465,18,rr,Sandeep Sharma,0,0,0,0,0.0,0,15,29,2.3,2.5,11.6
1473465,18,rr,TU Deshpande,0,0,0,0,0.0,0,12,21,2.0,2.0,10.5
1473465,18,rcb,Suyash Sharma,0,0,0,0,0.0,0,24,39,4.0,4.0,9.75
1473465,18,rcb,PD Salt,65,33,5,6,196.97,0,0,0,0.0,0.0,0.0
1473465,18,rcb,V Kohli,62,45,4,2,137.78,0,0,0,0.0,0.0,0.0
1473465,18,rcb,D Padikkal,40,27,5,1,148.15,0,0,0,0.0,0.0,0.0
1473465,18,rcb,RM Patidar,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473465,18,rcb,LS Livingstone,0,0,0,0,0.0,0,6,8,1.0,1.0,8.0
1473465,18,rcb,JM Sharma,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473465,18,rcb,TH David,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1473465,18,rcb,KH Pandya,0,0,0,0,0.0,1,24,29,4.0,4.0,7.25
1473465,18,rcb,B Kumar,0,0,0,0,0.0,1,24,32,4.0,4.0,8.0
1473465,18,rcb,JR Hazlewood,0,0,0,0,0.0,1,18,26,3.0,3.0,8.67
1473465,18,rcb,Yash Dayal,0,0,0,0,0.0,1,24,36,4.0,4.0,9.0
1473466,18,mi,KV Sharma,0,0,0,0,0.0,3,24,36,4.0,4.0,9.0
1473466,18,mi,RG Sharma,18,12,2,1,150.0,0,0,0,0.0,0.0,0.0
1473466,18,mi,RD Rickelton,41,25,5,2,164.0,0,0,0,0.0,0.0,0.0
1473466,18,mi,SA Yadav,40,28,5,2,142.86,0,0,0,0.0,0.0,0.0
